id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,time_signature
00NUqFMIpCsrYPbM9YpVHQ,0.0131,0.507,0.85,0.0,11,0.258,-5.041,0,0.293,102.163,0.34299999999999997,5
0h6sfKXFb641F2E13rY4f2,0.68,0.69,0.616,0.0068200000000000005,2,0.12,-7.446000000000001,0,0.155,79.939,0.519,4
37sImz0wkOcX1cMWzo080d,0.011000000000000001,0.8109999999999999,0.568,2.19e-06,8,0.083,-6.382999999999999,1,0.191,140.001,0.366,4
5DjLed65sri5juDG6kdPPK,0.27,0.401,0.753,0.0,7,0.61,-5.851,1,0.105,145.373,0.27699999999999997,4
5o5KX1f1JBQ2SxGzE8RQQA,0.0217,0.722,0.6920000000000001,0.0,1,0.147,-7.17,1,0.142,128.002,0.0984,4
6CNlnlcnQ7DMFmloIRR1e3,0.0146,0.308,0.8690000000000001,0.0,5,0.878,-4.541,0,0.43799999999999994,72.055,0.16899999999999998,4
7tefUew2RUuSAqHyegMoY1,0.0953,0.47600000000000003,0.688,0.0006450000000000001,1,0.43799999999999994,-7.7989999999999995,1,0.245,140.553,0.35200000000000004,4
0kF6MdXhjQeYhZ2kogCIsx,0.0419,0.821,0.565,0.0,4,0.0796,-5.403,0,0.0837,119.975,0.732,4
4Yv6T3BqrdDqaklemAWgfl,0.34600000000000003,0.638,0.851,0.0,10,0.261,-4.319,0,0.213,139.761,0.515,4
2XPxacir3WoMtJ2pbTd240,0.0337,0.52,0.875,0.0,6,0.272,-3.562,0,0.0391,108.25,0.243,4
6b19nfbtAg2YS9Oeqw1ngs,0.0595,0.624,0.8759999999999999,6.8e-05,9,0.33399999999999996,-4.68,1,0.0456,119.985,0.629,4
36vHC0fHnFd1m7bLKJP8mD,0.0732,0.503,0.8190000000000001,0.0,11,0.0974,-4.917,1,0.0502,164.08599999999998,0.74,4
5I8Vlor5FWd8phW5h4Axpy,0.0254,0.7909999999999999,0.5660000000000001,0.00029,0,0.231,-5.904,1,0.0416,93.212,0.695,4
0wy44jzofTRXBPwjl7KtBP,0.0405,0.813,0.58,8.45e-06,11,0.349,-6.724,1,0.0746,100.045,0.44299999999999995,4
7L0RQZao9Pks74PzRvaxzC,0.20800000000000002,0.507,0.664,0.0,6,0.165,-4.763,0,0.0669,151.873,0.43700000000000006,3
6V1mHvFecMR8cySvAtI0s9,0.106,0.7020000000000001,0.78,0.0,7,0.223,-6.605,1,0.115,106.03299999999999,0.483,4
1m0a9bBxT0E0WDJmk3Xw5q,0.657,0.379,0.41100000000000003,0.00296,4,0.34700000000000003,-7.365,1,0.0363,143.59799999999998,0.39799999999999996,4
7EYWEwJyai7udNmqvRPsZM,0.0282,0.41200000000000003,0.8590000000000001,0.00715,0,0.40399999999999997,-4.095,0,0.0852,127.934,0.369,4
3lmPir3OKcuqteoR6ue79H,0.17,0.85,0.9109999999999999,0.0,5,0.127,-3.8819999999999997,1,0.24600000000000002,112.929,0.8370000000000001,4
2OpY5KKUvkYAkiY8FEG1Wi,0.0151,0.616,0.83,7.44e-06,0,0.102,-4.757,1,0.034,115.01,0.732,4
37sINbJZcFdHFAsVNsPq1i,0.0021899999999999997,0.491,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000002,0.6409999999999999,4
3QLvla1BUyJ7ghKma2jsoC,0.0033,0.6779999999999999,0.951,5.489999999999999e-05,0,0.149,-4.599,1,0.0506,128.957,0.521,4
40iqc94M52SdqnifRSqRWh,0.0999,0.547,0.73,0.0,11,0.10099999999999999,-5.94,0,0.0903,147.899,0.319,4
7ewfvLrlI0VNht4vEnoTMh,0.00448,0.593,0.625,0.0,0,0.863,-7.957000000000001,0,0.14800000000000002,130.79399999999998,0.322,4
2i6R62KnH4EfYlSSrW2AbF,0.126,0.7829999999999999,0.662,0.0,7,0.10099999999999999,-6.124,1,0.0415,96.98700000000001,0.523,4
0NlY0KgVSpY7thYquiK6cN,0.11199999999999999,0.584,0.758,0.0,7,0.0842,-5.334,1,0.0468,184.09,0.696,4
4NwJWJ7rIZBnv8TwNRhGG2,0.462,0.6970000000000001,0.877,0.00943,3,0.083,-4.465,1,0.0462,101.99,0.802,4
08XAlO8SlW0MWgTDNYkG27,0.708,0.541,0.809,0.0,8,0.72,-4.2860000000000005,1,0.324,120.094,0.753,4
61zTSexBvC42Db8jxMHuKx,0.0034799999999999996,0.858,0.665,0.0,2,0.094,-2.907,1,0.10099999999999999,146.031,0.237,4
6ho8nmo2Z0y1tSCAdbjRE6,0.0159,0.5479999999999999,0.8490000000000001,0.0,11,0.0845,-3.4989999999999997,1,0.0323,143.97299999999998,0.8029999999999999,4
5Cn31qWn2fA01TkG0sr3BO,0.0912,0.446,0.86,0.0005650000000000001,1,0.109,-4.2,1,0.0314,151.967,0.363,4
3QEdkjBmbgwTnfvuZL9U97,0.00337,0.47,0.7559999999999999,0.0,10,0.145,-5.96,0,0.0383,77.1,0.521,4
0GZoB8h0kqXn7XFm4Sj06k,0.0874,0.586,0.626,0.00037999999999999997,1,0.113,-8.448,1,0.0356,94.965,0.0519,4
5DTo64LZ1SmwbvMZfGF9lg,0.015,0.894,0.252,5.3200000000000006e-05,1,0.0871,-10.729000000000001,1,0.35700000000000004,119.962,0.233,3
14UE0L5fL5TL0ohEiAv56X,0.365,0.53,0.753,4.1899999999999995e-05,0,0.26899999999999996,-5.551,1,0.0346,123.979,0.38,4
4th1RQAelzqgY7wL53UGQt,0.04,0.59,0.7240000000000001,4.07e-05,0,0.142,-3.278,1,0.0439,127.059,0.526,4
2y7JA3IuVLkO0U4wxsXWtZ,0.0196,0.522,0.391,0.0,4,0.271,-8.006,0,0.0533,101.037,0.22699999999999998,4
3PcRAilOjaOdX6RO5MzewO,0.20800000000000002,0.507,0.664,0.0,6,0.165,-4.763,0,0.0669,151.873,0.43700000000000006,3
3ndumr5hw721OmT5opZ5Zl,0.221,0.875,0.531,0.0,2,0.0498,-6.046,1,0.0585,103.965,0.22,4
6G5NsbGQlLQx4xjZE69Lnt,0.5710000000000001,0.45399999999999996,0.344,3.97e-06,7,0.0827,-9.332,1,0.0287,126.334,0.175,4
5O9WkrcIngJ6l3il6WrfbG,0.0484,0.76,0.833,3.45e-06,4,0.727,-2.8939999999999997,1,0.051,123.999,0.39899999999999997,4
17FDj9ZlIJeKBQLrpxImtS,0.0143,0.92,0.534,0.0,3,0.273,-8.155,0,0.415,130.778,0.8029999999999999,4
0LH5xRQz5D36FpIkYUFv2e,0.299,0.431,0.81,0.0,7,0.249,-6.051,1,0.0958,110.118,0.674,4
1rf3C6fWUJU2puq8Smqph9,0.41700000000000004,0.466,0.747,9.76e-06,4,0.107,-4.838,0,0.0795,92.161,0.43,4
0ODGQ6GNIkHxK6m0345xjs,0.248,0.8059999999999999,0.741,0.000131,10,0.0831,-4.303,0,0.0551,92.988,0.385,4
26aVIjuka4gVm6EHy0NJrj,0.0114,0.688,0.555,0.315,10,0.102,-5.417999999999999,0,0.0323,99.973,0.27,4
5y1ojCNp0g9IU7tmsrXPQk,0.114,0.51,0.905,3.01e-06,3,0.14300000000000002,-2.9130000000000003,1,0.0289,156.06,0.7959999999999999,4
0uwmgMXqoJ7wh102MTHTN7,0.0329,0.857,0.696,2.21e-06,10,0.0957,-6.928999999999999,0,0.0737,146.055,0.39,4
1Lh8n5owE0h0hgqWfqtvuD,0.0054399999999999995,0.499,0.8220000000000001,0.000197,4,0.272,-7.122000000000001,1,0.049,86.48100000000001,0.499,4
2xHlwGuBr9RXu8nlawDUka,0.0257,0.755,0.915,0.0,2,0.0351,-3.505,1,0.105,113.986,0.7,4
5sXGGB76yexYIyTRM1iQhR,0.007490000000000001,0.7020000000000001,0.856,0.0,7,0.159,-3.904,0,0.0401,112.008,0.8,4
7GtGeeChOx4NS77bqK8SUx,0.00229,0.524,0.831,0.0,2,0.171,-4.1739999999999995,1,0.036000000000000004,115.06700000000001,0.299,4
1K66si1ZELsRZzg7m7mcps,0.00607,0.579,0.88,1.16e-06,1,0.268,-3.154,1,0.0633,128.047,0.632,4
3JjnGLK8IxkNLvo8Lb3KOM,0.22,0.6809999999999999,0.5820000000000001,0.0,6,0.11900000000000001,-7.76,0,0.0313,124.038,0.221,4
6HFywc5eQYRRYHYTatCb5Y,0.0014,0.565,0.862,0.0,4,0.105,-3.715,1,0.0326,122.994,0.647,4
4V1whwvK4LMHya60xDxuj8,0.0278,0.644,0.855,1.02e-06,2,0.0187,-5.376,1,0.0394,95.975,0.745,4
1R9FxlRkvKtt36dtTHs93X,0.0919,0.637,0.669,0.0,7,0.10300000000000001,-4.6080000000000005,1,0.0237,108.07799999999999,0.638,4
1dB3Hsi3LfViWtqE8Sj8pr,0.807,0.615,0.336,0.0272,5,0.10800000000000001,-10.839,1,0.0345,124.945,0.151,4
15P4Osep3FIiZvDoccy1HK,0.000953,0.59,0.8079999999999999,1.53e-06,1,0.0918,-6.728,1,0.0408,106.029,0.601,4
0SJPThTy7ynySPF4euczx7,0.102,0.8029999999999999,0.631,7.39e-06,8,0.0858,-4.213,1,0.0444,104.999,0.659,4
2g2vRiOy9jmPCmSrotvGt6,0.53,0.361,0.55,0.0,0,0.0942,-4.73,1,0.0355,113.73100000000001,0.132,4
2UIRHeHi72VP5WBMAfkPe5,0.0188,0.768,0.8809999999999999,3.65e-06,9,0.298,-4.3919999999999995,0,0.113,99.98,0.502,4
3eGH1kOyOjq19khdfYg5R7,0.0725,0.539,0.892,0.0,8,0.0997,-4.59,1,0.0411,104.009,0.34,4
1HwAeValR9dJzAf8Erlv3s,0.33399999999999996,0.613,0.664,1.93e-05,4,0.11,-6.835,1,0.0283,130.034,0.513,4
1SSCWNA7xYIN0JKzspbnh4,0.0289,0.705,0.616,0.0,1,0.0827,-4.88,1,0.0313,115.478,0.46299999999999997,4
0NmeI6UpRE27dxxgosD5n9,0.0116,0.742,0.809,2.77e-06,1,0.726,-3.591,0,0.17600000000000002,93.95,0.632,4
0PRQlfd2DplZWlitPXww38,0.0971,0.6920000000000001,0.774,0.0,7,0.106,-4.795,1,0.0416,102.051,0.38,4
3I0FBDc1c1BLNtXWKVjmFg,0.341,0.526,0.506,0.0,5,0.6459999999999999,-10.47,1,0.519,85.34899999999999,0.0963,3
6QvxTX9zvo4u7XhP9vOP3n,0.5429999999999999,0.7929999999999999,0.485,0.0,1,0.115,-8.742,1,0.20600000000000002,127.072,0.539,4
18w6gupDJcqieHzcLrOwJC,0.00316,0.685,0.601,0.0,7,0.0809,-7.297999999999999,0,0.0516,81.971,0.17300000000000001,4
1SnoXHQPkXTPo5h5TjH4lI,0.0198,0.33799999999999997,0.963,0.0045899999999999995,0,0.19399999999999998,-2.582,1,0.162,179.6,0.621,4
0WEVf4RhIrcr3S3ULBrt0T,0.0247,0.565,0.8320000000000001,0.0,10,0.26,-5.732,0,0.114,112.82700000000001,0.233,4
6T506SFlFUVVNvnmCiVZR0,0.0537,0.662,0.618,0.0,7,0.355,-5.26,1,0.0455,134.02200000000002,0.261,3
6OZh916QF8XNunWaP97WEZ,0.45299999999999996,0.45899999999999996,0.5870000000000001,0.0,9,0.307,-6.983,1,0.0785,113.90100000000001,0.581,4
2Z8WuEywRWYTKe1NybPQEW,0.00835,0.645,0.713,0.0,6,0.113,-5.355,1,0.0393,74.98899999999999,0.5660000000000001,4
5HECcy1xFIH8RbCG813DgD,0.0374,0.8859999999999999,0.682,0.0,4,0.319,-4.837,1,0.0778,100.036,0.2,4
2YA7l0SaNtNtazsQg7KM8t,0.221,0.8029999999999999,0.46399999999999997,1.13e-06,1,0.12300000000000001,-7.684,0,0.0983,108.781,0.585,4
5DZHM6KMuTXl3sJin3b6yx,0.578,0.7240000000000001,0.561,0.0,0,0.0551,-5.912000000000001,1,0.0795,149.99200000000002,0.569,4
1lGOow8CQ1sk4NDHJgXXUJ,0.128,0.495,0.807,1.9699999999999998e-05,0,0.131,-4.231,1,0.0373,77.079,0.424,4
3tBSdTfZuCzgA2PfQrqKpk,0.0081,0.574,0.8029999999999999,0.0,0,0.0789,-4.064,1,0.0279,109.96700000000001,0.5589999999999999,4
2LbbLV26X7K1kLzI7xXFE2,0.22399999999999998,0.643,0.624,0.0,6,0.14,-5.437,0,0.0923,124.075,0.39,4
61QSuw5VlC0LTS8WMO356g,0.062,0.536,0.721,0.0,10,0.8240000000000001,-6.44,0,0.386,117.139,0.39299999999999996,5
7zBPzAjKAqQpcv8F8GCq5s,0.0542,0.779,0.455,0.0,1,0.177,-15.025,1,0.28,140.181,0.19699999999999998,4
746PsZ5jTdqIJ6LgJAHcEZ,0.0261,0.706,0.568,0.0,4,0.3,-5.737,1,0.201,64.04899999999999,0.256,4
0tISnxqgVmxqhVghsTi2Rr,0.00218,0.9259999999999999,0.517,0.0,9,0.091,-6.794,1,0.184,132.07,0.284,4
4cg1yakyRSIOjxKM2I7J1q,0.0325,0.769,0.632,0.0,10,0.11599999999999999,-4.228,0,0.0537,131.93200000000002,0.294,4
5BIwPoVMFnFIr8RzJunRvf,0.0717,0.622,0.8270000000000001,0.0,7,0.0764,-5.736000000000001,1,0.0478,100.00200000000001,0.299,4
596ShP1KQsIzk7dTpJNXJi,0.0594,0.563,0.855,0.0,6,0.12300000000000001,-3.715,0,0.0727,160.113,0.9059999999999999,4
0ohEiGlkEnNCJP1cr7xK08,0.16699999999999998,0.588,0.653,0.0,5,0.0843,-8.032,1,0.0992,160.02100000000002,0.58,4
4ja3m5fYLcugwuXB6Jkh4Y,0.467,0.529,0.5539999999999999,0.0,0,0.125,-5.4270000000000005,1,0.0556,119.725,0.28600000000000003,4
1dI1pt7GNjMI6pbSOd2MD6,0.272,0.619,0.8059999999999999,0.0,3,0.0671,-4.8,0,0.0483,95.0,0.877,4
5KdhJG3BXUmLoO4JdycCPw,0.0538,0.807,0.34600000000000003,2.55e-06,2,0.087,-10.275,1,0.0613,84.98,0.0608,4
6nwp8mY3CYoRev6h8ar1MJ,0.242,0.785,0.489,1.7800000000000002e-05,4,0.10400000000000001,-9.014,0,0.308,133.15,0.0603,4
11hqMWwX7sF3sOGdtijofF,0.008490000000000001,0.7759999999999999,0.624,0.0020800000000000003,1,0.35600000000000004,-5.815,1,0.0505,103.98700000000001,0.354,4
0tCuyg1OikbQ4nIq36n26D,0.593,0.653,0.7340000000000001,0.0,11,0.7879999999999999,-4.138999999999999,1,0.36200000000000004,144.92600000000002,0.318,4
1JeXMBdxduaLpQnMxN6ezS,0.602,0.821,0.563,0.0,1,0.10400000000000001,-6.027,1,0.526,100.071,0.171,4
3KDmFRW19NHtxIeDnxdFBc,0.064,0.46799999999999997,0.745,0.0,6,0.11599999999999999,-3.6710000000000003,1,0.115,174.017,0.4,4
4HKGV55ULdn3RLaKLsc2Ju,0.0408,0.593,0.5720000000000001,4.32e-06,10,0.332,-4.52,1,0.0389,96.066,0.0518,4
6aEgrTRLSRQ0FIrvOwcOE6,0.624,0.591,0.39799999999999996,0.0,8,0.539,-8.731,1,0.431,105.956,0.348,4
6C4j3qW5h6GjvF5FbcoBvz,0.262,0.48100000000000004,0.752,0.000417,6,0.138,-6.242000000000001,0,0.44799999999999995,80.631,0.11800000000000001,4
6PmBnKrQuT4guboE9mNQIe,0.316,0.6729999999999999,0.428,0.0,9,0.212,-7.12,0,0.0798,125.079,0.16699999999999998,4
6QO46cJfmFvvCKUgauKOKS,0.126,0.7170000000000001,0.563,0.0,7,0.515,-4.406000000000001,1,0.052000000000000005,113.12100000000001,0.396,4
40MkEbKzuSW9ET6HBngqnK,0.0375,0.747,0.877,0.000833,9,0.233,-3.782,0,0.0664,107.991,0.752,4
6rKEs1WbHJIi88UpHRhFLD,0.0157,0.5760000000000001,0.807,0.0,2,0.0338,-4.602,1,0.0454,158.002,0.765,4
5YHR8wBR5jXfGtP766NiAT,0.0487,0.503,0.843,0.0,10,0.344,-4.9910000000000005,0,0.316,128.63,0.778,4
2hgzdQdnfWwtdpZbhZlV72,0.0472,0.757,0.6779999999999999,9.14e-06,8,0.0654,-5.529,0,0.233,120.075,0.82,4
7mhk9WyqZZzvTTCQKfh2iV,0.0196,0.882,0.6990000000000001,0.0,2,0.0469,-5.572,1,0.249,145.00799999999998,0.42,4
2CpH1L4CUR47RARB3PgY1l,0.166,0.336,0.664,1.31e-06,7,0.0575,-5.68,1,0.102,186.394,0.294,3
7vRriwrloYVaoAe3a9wJHe,0.687,0.49200000000000005,0.275,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,0.18,4
7K5dzhGda2vRTaAWYI3hrb,0.0114,0.632,0.701,0.0,7,0.10800000000000001,-5.921,1,0.146,162.958,0.49700000000000005,4
3zlwnJnydcmMeSRY94Jvbs,0.0348,0.517,0.451,0.0,2,0.249,-8.275,1,0.145,102.28200000000001,0.07400000000000001,3
6ELbS9xUlkOoAcWDonzc2L,0.00279,0.725,0.6890000000000001,0.00548,2,0.384,-5.818,1,0.0676,157.944,0.261,4
4k8Kq3yLE7I7umYfN08YCU,0.9420000000000001,0.536,0.11,0.00106,11,0.1,-17.493,0,0.0482,129.935,0.16899999999999998,4
63FzG2Tj8GyK7pkEBKXZPM,0.853,0.579,0.22899999999999998,0.0,7,0.0867,-12.225,0,0.0539,82.603,0.337,4
3e7pB02vXiqVYaDTymYY1t,0.209,0.6629999999999999,0.511,0.0,5,0.0525,-8.229,1,0.105,81.946,0.11599999999999999,4
6BOtDFg6GJm0rPUDuNmx57,0.172,0.647,0.6729999999999999,0.0,5,0.223,-5.992000000000001,1,0.17600000000000002,179.97099999999998,0.527,4
19PJf5HzeiVW0mdk82Swmn,0.361,0.526,0.6609999999999999,0.0,7,0.087,-3.8280000000000003,0,0.0333,78.132,0.556,4
7I04GCxIwuB1EPFm9pA6XJ,0.39799999999999996,0.568,0.794,3.9500000000000005e-05,2,0.10400000000000001,-3.3169999999999997,0,0.0371,126.023,0.489,4
0azC730Exh71aQlOt9Zj3y,0.19899999999999998,0.63,0.9279999999999999,0.124,9,0.14800000000000002,-2.787,0,0.0331,123.963,0.465,4
07GilNHSfS5oicUgHgU7VG,0.0226,0.79,0.62,0.0,7,0.365,-8.277999999999999,1,0.195,129.959,0.23600000000000002,4
0AAyo5bMIVgVxv9DF6XV2B,0.13699999999999998,0.302,0.565,0.0,9,0.381,-7.662999999999999,0,0.073,76.278,0.214,4
0k9RIzZtAo4DTQu0ZM6lNZ,0.0163,0.74,0.47,4.75e-06,1,0.19899999999999998,-11.173,1,0.15,80.016,0.294,4
0P7HlSwSY8mJCWIk4yunb0,0.0763,0.623,0.742,0.0,1,0.31,-6.962999999999999,1,0.29600000000000004,82.884,0.36200000000000004,4
12C1XYFQGZYXRYJNbsgDc7,0.0331,0.584,0.67,7.18e-06,7,0.109,-7.077000000000001,1,0.16399999999999998,193.8,0.233,4
2JfeUjJvP1lJkCSne9g0de,0.00199,0.6759999999999999,0.43,2.46e-06,1,0.08,-9.533,1,0.525,145.80200000000002,0.11599999999999999,4
4bEGp4AapA0B3Q5PpnSq3K,0.0797,0.711,0.255,0.0,1,0.0869,-14.394,0,0.0851,80.001,0.251,4
4CpKEkdGbOJV51cSvx7SoG,0.0962,0.747,0.47700000000000004,0.0,10,0.114,-11.062000000000001,0,0.276,93.44,0.321,4
4dWVEAVhqNUjvsBHUo477f,0.10099999999999999,0.5379999999999999,0.447,1.6800000000000002e-05,1,0.32299999999999995,-10.546,1,0.153,99.995,0.162,4
4MSjMv3kpbLEeyGfIh52qH,0.363,0.419,0.414,1.1e-05,6,0.141,-11.448,0,0.132,79.542,0.129,4
4uCAKqQQYJaIvyzq4sZkaO,0.000907,0.6990000000000001,0.71,0.0007830000000000001,2,0.237,-7.381,1,0.0437,99.994,0.0388,4
4YJmZfvlheSziXem8HBWrj,0.0235,0.835,0.436,0.0,0,0.635,-9.602,1,0.17600000000000002,133.942,0.23399999999999999,3
5PMNu7kMZ4msbxiKnDTOt0,0.145,0.8740000000000001,0.406,0.000242,1,0.11199999999999999,-10.025,1,0.266,127.978,0.8009999999999999,4
6oeCLDX1ML2tPOPT1JuyaJ,0.0614,0.457,0.855,0.0,5,0.23800000000000002,-5.872999999999999,1,0.342,77.237,0.0856,4
6qGgrhiZ20Qrir3MNGUJq4,0.607,0.654,0.315,1.81e-06,0,0.11699999999999999,-8.736,1,0.10400000000000001,119.2,0.332,4
7fJtPlEZKxu6gvkfBFc5tW,0.0606,0.804,0.65,7.049999999999999e-05,7,0.102,-7.79,1,0.11800000000000001,117.984,0.397,4
5c6vPEx6QTUTjmLiza1bpy,0.0229,0.519,0.741,0.0,8,0.0753,-4.015,1,0.298,106.366,0.775,5
67citk3uzWs5qbaIVKTeg8,0.226,0.575,0.8440000000000001,0.0,3,0.0538,-1.7719999999999998,0,0.0633,87.007,0.542,4
6eJBihAzTWRxvvjJWuRQXM,0.0714,0.618,0.731,5.05e-05,7,0.42100000000000004,-5.181,1,0.0321,116.008,0.35200000000000004,4
6JV2JOEocMgcZxYSZelKcc,0.0123,0.667,0.83,0.0,0,0.191,-5.715,1,0.0749,113.03,0.701,4
3AnwddQhBCSDUwlvbRGyDA,0.0161,0.635,0.735,1.26e-06,9,0.151,-5.872000000000001,1,0.0978,107.979,0.377,4
5OUSPcqhYTOzpbXzoEvKim,0.0304,0.6809999999999999,0.845,0.0,11,0.19699999999999998,-5.147,0,0.0525,132.023,0.7609999999999999,4
1m4dXbkplvaOO4Wbdjbwxs,0.0963,0.934,0.6940000000000001,1.21e-06,11,0.479,-5.849,0,0.1,123.822,0.835,4
7lGKEWMXVWWTt3X71Bv44I,0.177,0.598,0.6729999999999999,0.00031600000000000004,9,0.203,-6.1339999999999995,0,0.0469,117.02,0.255,4
0v9Wz8o0BT8DU38R4ddjeH,0.156,0.652,0.795,0.0,11,0.12300000000000001,-5.192,0,0.174,135.018,0.7879999999999999,4
2VQc9orzwE6a5qFfy54P6e,0.723,0.7140000000000001,0.34299999999999997,5.48e-06,10,0.102,-7.641,1,0.38,72.348,0.37200000000000005,4
0X196cAoW63CLQEL21Prh0,0.0783,0.922,0.509,0.0,6,0.21100000000000002,-7.6370000000000005,0,0.096,112.97200000000001,0.35,4
0KdwmtG44yIDpyie4b0jCn,0.105,0.5529999999999999,0.703,0.0,10,0.21,-6.414,0,0.0439,100.006,0.33,4
5VSp0XbyCq5IzNcfPL5X0t,0.00201,0.47600000000000003,0.8170000000000001,0.00086,7,0.34600000000000003,-3.697,1,0.0518,159.955,0.332,4
6x4m0Q6kqRnhslFRoGO3mA,0.0172,0.5379999999999999,0.742,0.0,7,0.0261,-5.044,1,0.0393,76.957,0.524,4
1qHXpsRP2gwteJCPUrc9wA,0.436,0.652,0.627,8.11e-06,7,0.0674,-7.313,1,0.0894,137.86700000000002,0.315,3
4kLzo3exwh18YxYqBxLsuX,0.245,0.525,0.795,0.0,9,0.098,-4.696000000000001,1,0.0402,137.881,0.25,4
0wCC06ziWEkYOif44iFggw,0.0128,0.682,0.513,0.0,1,0.212,-6.312,0,0.396,130.085,0.33799999999999997,4
2aYguRih2pKaKXiW7UFrbA,0.0295,0.836,0.768,0.0,6,0.513,-5.47,0,0.0969,95.025,0.613,4
6gsyzNWOSOWSiRgSOuKLgp,0.0298,0.46,0.894,0.0,3,0.10800000000000001,-4.638,1,0.0813,93.037,0.6,4
03teNQu8rWlFnNzF1ULXIq,0.0327,0.5539999999999999,0.78,0.0,0,0.0878,-4.747,1,0.0827,174.06,0.773,4
3MM1wUC2YOMALhiwVwtnai,0.00323,0.782,0.6509999999999999,0.000371,0,0.126,-8.479,1,0.0413,113.03,0.624,4
2TT3V379NnIIjPZyGuiUQy,0.0978,0.823,0.546,0.0,7,0.0491,-5.318,0,0.287,73.507,0.785,4
3mSAhPW73pyeKoquI7E8B3,0.0913,0.49700000000000005,0.91,2.75e-06,8,0.126,-4.918,1,0.0576,157.877,0.7659999999999999,4
6jDMlQsmDnKtusidx4P4p8,0.00417,0.647,0.767,0.0,6,0.10300000000000001,-6.497000000000001,1,0.203,157.925,0.537,4
0nCZDQrlWA149QdGTdlsFU,0.198,0.34600000000000003,0.61,0.0,0,0.11699999999999999,-5.818,1,0.15,68.55199999999999,0.235,4
5XcMzuskwO305UC7RBm9Zu,0.0832,0.637,0.89,1.9e-06,0,0.0892,-3.877,1,0.0312,123.00200000000001,0.9279999999999999,4
4a9i7rCLfPjbS1sNamZeQN,8.27e-05,0.5489999999999999,0.81,0.0047,10,0.0932,-5.406000000000001,1,0.045,95.18,0.55,4
01BlGnXpLuC0BjgUxVYZFb,0.00212,0.662,0.8,0.0,0,0.251,-4.775,1,0.038,103.166,0.649,4
6sdkKvEQxrgRMqCkgZUbfx,0.0554,0.525,0.7709999999999999,0.0008619999999999999,0,0.168,-5.2,1,0.0723,119.00200000000001,0.151,4
0IneDe6NkMtTOb5q2SPXfq,0.00611,0.622,0.593,2.17e-05,8,0.263,-6.779,0,0.0363,75.025,0.374,4
2KQGs6oyLQwfqSZ5Zs0eje,0.00365,0.79,0.718,0.0,8,0.1,-4.053,1,0.0357,120.98,0.8490000000000001,4
2AGgputZd6NC15fPhZdhcN,0.0341,0.618,0.684,0.0,10,0.11199999999999999,-4.3919999999999995,1,0.028999999999999998,84.03399999999999,0.42,4
3uMigZrW9l9De8roOy6CAn,0.17600000000000002,0.7440000000000001,0.62,0.0,0,0.10099999999999999,-6.995,1,0.0558,123.03200000000001,0.701,3
42wmRq3kfUUuyszlkWQbPS,0.0255,0.45899999999999996,0.6409999999999999,0.0,5,0.0651,-6.7,0,0.0339,140.024,0.272,4
57C67IcoKSWaiijRkYulHW,0.00829,0.48200000000000004,0.67,0.0,1,0.18100000000000002,-6.372999999999999,1,0.0409,129.869,0.36700000000000005,4
74HYrIbnpc2xKCTenv5qKM,0.691,0.677,0.536,0.00252,5,0.077,-6.871,0,0.0938,81.98200000000001,0.591,4
31wPF6zccO0cINHfUS7wWb,0.0103,0.633,0.866,0.0,11,0.22699999999999998,-3.633,1,0.0443,100.007,0.696,4
3myI1o0izYfh2z9JTQzCfJ,0.0063100000000000005,0.5429999999999999,0.73,0.0,1,0.213,-6.086,0,0.0384,150.187,0.267,4
0tcdQZ9FvxZ2Uk0S7QN7yK,5.31e-05,0.375,0.856,0.0006929999999999999,11,0.23800000000000002,-6.1129999999999995,0,0.078,117.109,0.672,4
7oN2q9L9YShc6weFVvnnxA,0.0807,0.752,0.605,0.0,6,0.11199999999999999,-5.569,0,0.032,100.007,0.789,4
0GHQjsiligq44QGUePXntw,0.263,0.41600000000000004,0.598,0.000723,1,0.141,-6.6339999999999995,1,0.0281,173.446,0.233,4
1ojdrbpUqSQ8ItXs4tZQwd,0.0674,0.618,0.7509999999999999,0.0,2,0.10400000000000001,-4.5280000000000005,1,0.0382,118.02600000000001,0.228,4
2ZMDfZ2VB5J1SVKEBP9ryH,0.10300000000000001,0.825,0.877,0.0,6,0.33,-4.556,1,0.11800000000000001,133.97299999999998,0.963,4
55dkJ63N56A7GWnBtyXhSp,0.64,0.763,0.758,0.0,6,0.0706,-5.106,1,0.0576,92.727,0.515,4
5qaxeIJLARExwa34d9TuYp,0.37,0.807,0.904,0.0,1,0.161,-4.127,0,0.065,104.007,0.809,4
4LloVtxNZpeh7q7xdi1DQc,0.7709999999999999,0.315,0.29600000000000004,0.0,5,0.7020000000000001,-13.262,1,0.0317,172.638,0.436,4
5MphqUwaYkUqsUucKasYJo,0.446,0.588,0.527,1.69e-06,5,0.11199999999999999,-6.39,1,0.0294,141.971,0.307,4
4s74ZQGzkOKumax5AqZrWC,0.0465,0.511,0.7390000000000001,0.000169,2,0.523,-4.453,1,0.0319,98.973,0.34299999999999997,4
4qjmnM1aYvayCTDd0uuRKH,0.413,0.5489999999999999,0.611,0.00079,11,0.272,-6.218999999999999,1,0.0272,136.035,0.369,4
