track_id,duration_ms,explicit,name,track_number,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
72boGlgSwUK01n44O2tOCv,226946,False,Lost in the Supermarket,8,0.0568,0.608,0.634,0.00568,4,0.116,-11.24,1,0.0725,147.514,4,0.841
66MwdlxiFMZ8TJGLEJnS7x,229213,False,Clampdown,9,0.06,0.676,0.723,8.72e-05,2,0.317,-7.61,1,0.0934,145.334,4,0.889
0jnFDxgNhS156vu6roUVco,192440,False,The Guns of Brixton,10,0.00501,0.739,0.613,0.124,7,0.095,-9.487,1,0.0856,96.493,4,0.677
1bzfgbLPF3XTyDhmvoQ6uH,191493,False,Wrong 'Em Boyo,11,0.0129,0.495,0.735,0.0,0,0.726,-8.077,1,0.033,148.191,4,0.885
3lUVy400HL94NB03paDTyN,235000,False,Death or Glory,12,0.0572,0.677,0.842,0.0,0,0.15,-7.28,1,0.0415,137.589,4,0.767
1YvbtzUkXtgotCTo6QeqkW,107813,False,Koka Kola,13,0.0728,0.495,0.73,0.0,7,0.379,-8.009,1,0.107,162.321,4,0.918
2zAwL5UwmqIh3JoKVkFvd8,229493,False,The Card Cheat,14,0.22,0.485,0.759,6.44e-05,0,0.0562,-7.743,1,0.0489,143.409,4,0.508
4A8jvQQ5EnKlTJIirMhgfA,243066,False,Lover's Rock,15,0.0291,0.555,0.697,4.82e-06,7,0.0785,-8.615,1,0.0411,127.302,4,0.902
2X89n7LOYnkKzfIlvi8sRp,175773,False,Four Horsemen,16,0.0585,0.467,0.917,0.0,11,0.467,-6.813,1,0.0835,141.069,4,0.813
1eijsmCG81EUB5YGGAz6Yv,186026,False,I'm Not Down,17,0.00751,0.498,0.851,2.17e-05,6,0.228,-7.251,0,0.07,137.633,4,0.847
4HNkcbObzBZnIlxB49GgrC,333293,False,Revolution Rock,18,0.00306,0.638,0.702,5.68e-06,8,0.124,-10.341,0,0.159,158.441,4,0.863
6ITuEsxEy2qPhqMowdDAeI,194666,False,Train in Vain - Remastered,19,0.0922,0.761,0.722,0.000366,2,0.132,-8.712,1,0.0428,122.764,4,0.966
7BkAlVpGwXXl3sYNn5OoJ7,274066,False,Rainy Day Women #12 & 35,1,0.458,0.556,0.592,0.0,5,0.0637,-7.378,1,0.0338,94.889,4,0.587
2qTvEdNY21mL9whUJot9Oc,227866,False,Pledging My Time,2,0.686,0.493,0.646,0.000153,2,0.372,-7.702,1,0.0432,104.39,3,0.693
2rslQV48gNv3r9pPrQFPW1,451133,False,Visions of Johanna,3,0.32,0.59,0.483,0.0,9,0.0625,-10.424,1,0.0339,93.427,4,0.653
40GFPBolcy0yucApV9uxq2,292440,False,One of Us Must Know (Sooner or Later),4,0.547,0.431,0.626,6.06e-05,5,0.364,-9.46,1,0.0319,96.494,4,0.762
7tJQ4Ekp2vN3NlI3vJJW3v,185200,False,I Want You,5,0.36,0.508,0.68,0.0,5,0.0824,-8.354,1,0.0373,99.905,4,0.792
1NYTj6JEw3IOh4ggiBh82h,423666,False,Stuck Inside of Mobile with the Memphis Blues Again,6,0.301,0.465,0.747,0.0,9,0.12,-9.882,1,0.0473,135.526,4,0.628
6aeOSY6fPsvGTzyXi65pNY,236333,False,Leopard-Skin Pill-Box Hat,7,0.304,0.572,0.593,1.14e-06,2,0.106,-8.639,1,0.0321,97.475,4,0.968
37Dl7jQMmt0gUnzTKqnjkN,290466,False,Just Like a Woman,8,0.773,0.564,0.441,0.0,4,0.351,-9.902,1,0.0437,115.174,4,0.469
2SbnSPLltgmScvZVI0OcRF,207293,False,Most Likely You Go Your Way (And I'll Go Mine),9,0.584,0.598,0.885,0.0,7,0.348,-6.904,1,0.035,111.891,4,0.96
1HgFg4pCJO1tX1uh5NMALx,300306,False,Temporary Like Achilles,10,0.244,0.367,0.392,0.0,7,0.105,-9.745,1,0.0318,121.611,3,0.431
08TyPDbQ14NOoOWh13WJ2Z,294200,False,Absolutely Sweet Marie,11,0.223,0.566,0.738,0.0,2,0.111,-7.526,1,0.03,133.859,4,0.806
4i4oDSWluhViEzuYIZYtmJ,272600,False,Fourth Time Around,12,0.0787,0.366,0.508,3.98e-05,4,0.15,-12.103,1,0.0319,155.751,3,0.622
74z9AsqO74WCnX3BlvbGAL,213026,False,Obviously Five Believers,13,0.296,0.351,0.856,3.75e-06,2,0.068,-7.132,1,0.064,189.853,4,0.705
4jdtLLyEL7wY0TlCdMKhxq,679106,False,Sad-Eyed Lady of the Lowlands,14,0.604,0.3,0.384,0.0,2,0.0799,-10.742,1,0.0323,171.828,3,0.275
3wr146ap95fc6vq3dbqtpJ,163453,False,Back In The U.S.S.R. - Remastered,1,0.069,0.48,0.969,0.00022,9,0.0608,-7.464,1,0.0854,142.489,4,0.494
1yHA33jt0HwbcH3GdOcuiQ,235773,False,Dear Prudence - Remastered,2,0.16,0.388,0.529,0.0681,7,0.108,-10.533,1,0.0436,150.721,4,0.332
0cnV4ZVEMIXwWYADBGr2Yk,137840,False,Glass Onion - Remastered,3,0.0123,0.523,0.51,8.38e-05,7,0.108,-9.827,0,0.0514,120.432,4,0.789
3fuEJBCK3kWnJHFTODR4cb,188960,False,"Ob-La-Di, Ob-La-Da - Remastered",4,0.232,0.818,0.728,0.0642,10,0.251,-8.331,1,0.0314,113.059,4,0.975
2ucFulEWapRAmTn7l6f5Q7,52973,False,Wild Honey Pie - Remastered,5,0.425,0.792,0.763,0.627,2,0.789,-11.185,1,0.0506,89.9,4,0.152
0jTAtlJmLO1gG3PS29p3EK,194160,False,The Continuing Story Of Bungalow Bill - Remastered,6,0.224,0.621,0.459,0.0,0,0.656,-10.414,1,0.104,114.816,4,0.648
4J4gApJKSC0himDViFotdy,285000,False,While My Guitar Gently Weeps - Remastered,7,0.0205,0.453,0.654,0.00395,4,0.172,-8.855,0,0.0317,115.0,4,0.702
4o6QTTyoZR2e2ZlOrtqQc9,164546,False,Happiness Is A Warm Gun - Remastered,8,0.523,0.431,0.54,1.34e-06,9,0.169,-9.6,0,0.0589,139.288,4,0.44
0NlD4MFKZMGZVLTFw1Hdgv,148573,False,Martha My Dear - Remastered,9,0.872,0.472,0.292,0.0007,10,0.128,-11.591,1,0.0321,177.624,4,0.824
3VgxeWOGdUYvtX1j8C9VyV,123493,False,I'm So Tired - Remastered,10,0.656,0.433,0.483,2.64e-05,9,0.539,-9.422,1,0.175,68.492,4,0.717
4Z92RMiyJpUrApZi3LtpJ6,138386,False,Blackbird - Remastered,11,0.754,0.686,0.127,1.41e-05,7,0.0573,-14.361,1,0.0342,93.699,4,0.372
1Sph7JUAUEdvHnNya4d4Ie,124266,False,Piggies - Remastered,12,0.643,0.542,0.445,0.0,8,0.516,-9.105,1,0.0303,93.245,4,0.52
1YiZT6aStA8QJqQxaMbDeu,213106,False,Rocky Raccoon - Remastered,13,0.333,0.599,0.363,0.0,7,0.243,-11.728,1,0.0315,79.456,4,0.648
3OSi8ehmSWLTD5KatlzX8r,230453,False,Don't Pass Me By - Remastered,14,0.594,0.599,0.537,1.92e-05,0,0.194,-9.617,1,0.0254,84.895,4,0.946
4zExFATo8xg8qFfR4H1ZAn,101160,False,Why Don't We Do It In The Road? - Remastered,15,0.53,0.589,0.522,0.000243,2,0.0993,-8.718,1,0.0521,187.688,4,0.957
0fRiIPNbwivbP2SbLOTuaI,105933,False,I Will - Remastered,16,0.742,0.631,0.387,0.000406,5,0.0822,-11.529,1,0.0262,103.11,4,0.832
6FZdFkP2IjF99eDahDT8SH,176666,False,Julia - Remastered,17,0.828,0.512,0.0953,0.000268,2,0.117,-16.082,1,0.0304,134.706,4,0.193
4KIXWIzNcKzorNDgvMQwmD,163080,False,Birthday - Remastered,1,7.37e-05,0.541,0.727,0.717,2,0.232,-7.509,1,0.0384,139.239,4,0.91
20FakhyrAqDOqnmN5CkCoy,240453,False,Yer Blues - Remastered,2,0.000875,0.327,0.525,0.259,9,0.133,-10.272,1,0.0475,151.766,3,0.435
2JTTmUDAzSXPvUsVyg5Ksh,168026,False,Mother Nature's Son - Remastered,3,0.634,0.608,0.178,0.352,2,0.166,-17.109,1,0.0264,84.78,4,0.401
0fDmdWRuV1mWwfn1NaoE67,144773,False,Everybody's Got Something To Hide Except Me And My Monkey - Remastered,4,0.0207,0.523,0.731,0.000464,2,0.081,-8.613,1,0.0559,117.089,4,0.81
6h6T33dxAMoeJpWB66FAxg,195266,False,Sexy Sadie - Remastered,5,0.33,0.577,0.624,0.00622,0,0.117,-9.626,1,0.0285,75.478,4,0.671
5MF8YFuVlKhMgzUe21zm0R,269786,False,Helter Skelter - Remastered,6,0.000606,0.166,0.831,0.846,9,0.811,-8.469,1,0.0894,167.518,4,0.281
27YZJHyTTDIurMqDu1v2ef,186306,False,"Long, Long, Long - Remastered",7,0.539,0.349,0.129,0.405,5,0.192,-15.883,1,0.0294,104.837,3,0.163
3A5CjTCkgn9pjdta5pOdlP,255706,False,Revolution 1 - Remastered,8,0.0785,0.386,0.626,0.00164,9,0.621,-9.451,1,0.0377,98.425,4,0.695
4agf1lFrfWD9FtgYQWS534,161160,False,Honey Pie - Remastered,9,0.88,0.537,0.297,1.5e-05,7,0.145,-15.452,1,0.0822,144.197,4,0.553
51Mij9xdfMpVnMDDqZqDce,174466,False,Savoy Truffle - Remastered,10,0.00814,0.623,0.544,0.309,11,0.134,-11.043,0,0.0536,120.761,4,0.793
7fdPjjnUY9gmYqScFYSSPp,182080,False,Cry Baby Cry - Remastered,11,0.115,0.517,0.529,0.00396,9,0.174,-11.851,0,0.0323,76.644,4,0.362
6ZrPbHp9kRmQj1tGLvna8U,502013,False,Revolution 9 - Remastered,12,0.769,0.208,0.615,0.118,2,0.824,-15.297,0,0.342,91.158,4,0.101
2tf8ljpWPmXNIFgRVhEuJg,193760,False,Good Night - Remastered,13,0.865,0.146,0.355,0.835,7,0.114,-14.583,1,0.0352,146.408,3,0.178
1WKzQp7B54mvnuZAykFEp5,155666,False,Harbor Lights - 2004 DSD remaster,1,0.982,0.475,0.0762,1.01e-06,5,0.105,-15.676,1,0.0356,77.559,4,0.264
382tswmej77jjjwBL5rW9w,207960,False,I Love You Because - Take 2,2,0.988,0.462,0.0357,6.47e-05,0,0.144,-17.929,1,0.0475,75.948,4,0.284
21eyUWv6dkVERLtwzPkkXD,115666,False,That's All Right,3,0.853,0.655,0.356,1.39e-06,2,0.147,-11.586,1,0.0363,104.988,4,0.718
1WrThk73Zmz2u0djCdSizA,122066,False,Blue Moon Of Kentucky,4,0.922,0.678,0.468,0.0245,9,0.0981,-9.823,1,0.0347,112.217,4,0.885
1XriePxA916cla1W90JBLt,162106,False,Blue Moon,5,0.945,0.399,0.0991,0.202,9,0.111,-23.578,0,0.0428,129.621,1,0.279
6kDLDVPJVptMbn168W0C88,178306,False,Tomorrow Night - 2004 DSD remaster,6,0.906,0.584,0.0293,1.02e-05,4,0.108,-16.753,1,0.0709,138.882,4,0.464
4oj8fOoYKm9q4wo9glp2nT,143600,False,I'll Never Let You Go (Little Darlin') - 2004 DSD remaster,7,0.978,0.349,0.0982,0.00552,2,0.122,-16.883,1,0.0401,82.652,3,0.273
64TfFd7POUVMkdIP6xO792,152000,False,Just Because - 2004 DSD remaster,8,0.669,0.732,0.561,6.74e-06,0,0.256,-11.811,1,0.0374,128.248,4,0.925
7alKChm0TfRszFSQX7D7l1,131666,False,Good Rockin' Tonight,9,0.486,0.494,0.443,0.0,4,0.117,-11.984,1,0.0436,171.567,4,0.866
02uCoFDzEeVfXAFTUh0jkO,148973,False,I Don't Care If The Sun Don't Shine - 2004 DSD remaster,10,0.733,0.84,0.512,4.49e-06,2,0.108,-12.628,1,0.0769,109.802,4,0.943
2hRjEoFDvItI7kFYcfX01T,155906,False,Milkcow Blues Boogie - 2004 DSD remaster,11,0.873,0.697,0.478,8.17e-05,9,0.107,-12.367,1,0.0564,128.651,4,0.765
1uSVKbx4MXGftiKMF335AV,130759,False,You're A Heartbreaker - 2004 DSD remaster,12,0.895,0.711,0.392,0.000267,2,0.0888,-12.763,1,0.058,101.127,4,0.961
5lXg5a5xsJKlhna5Y7Yuin,159600,False,"I'm Left, You're Right, She's Gone - Slow Version",13,0.865,0.735,0.106,0.0129,4,0.17,-15.635,1,0.0427,92.116,4,0.711
08EU4DER9ITHojVTrOvTsP,156000,False,"I'm Left, You're Right, She's Gone",14,0.42,0.59,0.548,0.0,4,0.147,-12.922,1,0.0339,90.969,4,0.939
1kvHdSgmyIQjg6MKaVnIsq,135866,False,"Baby, Let's Play House - Remastered",15,0.71,0.695,0.609,0.0353,4,0.149,-10.69,1,0.0461,104.371,4,0.96
5wiSvJf7926YmB4XXGwiIT,148240,False,I Forgot To Remember To Forget - 2004 DSD remaster,16,0.472,0.673,0.423,7.86e-05,4,0.634,-14.205,1,0.0648,112.757,4,0.676
4LCoCwnv3R54Gbnj7aLr3f,147560,False,Mystery Train - Remastered,17,0.584,0.706,0.449,0.0232,4,0.171,-14.029,1,0.0332,120.737,4,0.634
5f2GW4zqxLas4sXH24sdVa,151600,False,Trying To Get To You - 2004 DSD remaster,18,0.518,0.551,0.487,1.01e-05,5,0.363,-14.056,1,0.0524,103.319,4,0.905
26SLgIz5VmRhCMFliySqoa,120933,False,"When It Rains, It Really Pours - 2004 DSD remaster",19,0.88,0.704,0.285,5.67e-05,0,0.5,-13.889,1,0.143,98.828,4,0.805
4vLYewWIvqHfKtJDk8c8tq,562640,False,So What,1,0.705,0.517,0.151,0.00136,0,0.116,-17.266,1,0.0373,136.356,4,0.21
2x91iJc0UkFcjRMEZ2CoWB,586400,False,Freddie Freeloader,2,0.703,0.638,0.186,0.00103,8,0.118,-15.831,1,0.0347,128.372,4,0.498
0aWMVrwxPNYkKmFthzmpRi,337733,False,Blue in Green,3,0.81,0.421,0.0161,0.0021,2,0.0978,-25.358,0,0.0374,110.926,4,0.16
5o3DSHw1ORhM3lWxqGRvEf,692746,False,All Blues,4,0.771,0.508,0.149,0.00474,0,0.115,-18.305,1,0.0313,139.444,3,0.365
6dRx7OUXfvosnXG3g9lWGi,566133,False,Flamenco Sketches,5,0.899,0.349,0.0219,0.12,2,0.0906,-21.065,0,0.0425,177.92,3,0.224
4QrQ1zC1UJW2i3GKbDeNTT,571560,False,Flamenco Sketches - Alternate Take,6,0.916,0.35,0.0275,0.0467,2,0.108,-19.576,0,0.0459,58.013,4,0.234
0OYCtl0lZeteFq2sIZbCHf,51586,False,Freddie Freeloader - Studio Sequence 1,7,0.676,0.541,0.0337,0.0,5,0.335,-33.163,0,0.237,128.019,5,0.397
3NOweI7UeWPF9PzgEsiG78,85853,False,Freddie Freeloader - False Start,8,0.652,0.607,0.0847,0.0158,5,0.39,-24.115,0,0.0363,63.956,4,0.667
3FdeddUjZryl1JW2DbzR0x,88506,False,Freddie Freeloader - Studio Sequence 2,9,0.724,0.507,0.0624,0.304,5,0.551,-25.232,0,0.0314,128.513,4,0.645
7aYP6U6rAhIzNx1DxDnBxv,114106,False,So What - Studio Sequence 1,10,0.793,0.34,0.0394,1.75e-06,9,0.685,-39.198,0,0.156,82.242,5,0.268
7BcUaElEzhmBeeIRTN4xdW,11653,False,So What - Studio Sequence 2,11,0.835,0.0,0.00767,0.0077,2,0.101,-43.886,1,0.0,0.0,0,0.0
4S0JzmCCQjaRjbPfIF6JV1,116906,False,Blue in Green - Studio Sequence,12,0.718,0.371,0.0123,0.000311,9,0.113,-35.068,0,0.0492,100.609,4,0.0366
745roqGwMrDnjNO1S3Q5ex,42320,False,Flamenco Sketches - Studio Sequence 1,13,0.091,0.447,0.0294,0.0,6,0.064,-38.763,1,0.336,128.469,3,0.528
1p9HpuOBxEWQkD7UVJpj0b,69720,False,Flamenco Sketches - Studio Sequence 2,14,0.0995,0.467,0.0048,4.08e-05,4,0.0633,-32.798,0,0.0399,54.314,4,0.084
7FA0qrw667jTZR3wNcITQE,18906,False,All Blues - Studio Sequence,15,0.541,0.437,0.164,0.0206,0,0.169,-34.071,1,0.0584,138.277,3,0.365
0tUq1zaYNoV6ZiYRU2bjqf,589200,False,On Green Dolphin Street,1,0.742,0.429,0.304,0.000674,8,0.175,-12.261,1,0.0436,75.075,4,0.361
6YCAJqpG0uSZSwidZODdjW,349053,False,Fran-Dance,2,0.845,0.624,0.131,0.000362,0,0.0991,-14.532,0,0.0432,110.619,4,0.39
4zxd4tiXPlWMqoJltbVTbE,284560,False,Stella By Starlight,3,0.912,0.485,0.144,0.000114,10,0.0965,-12.824,1,0.0362,86.143,4,0.246
66vrjgMvWOLyeKBuMGA0Cz,707253,False,Love For Sale,4,0.698,0.655,0.441,4.51e-05,5,0.168,-10.355,0,0.0547,106.396,4,0.668
4lcVPIWSWPB7F1emLGz1Tm,351826,False,Fran-Dance - alternate take,5,0.862,0.642,0.179,0.00748,0,0.0912,-13.597,0,0.0495,110.612,4,0.534
1U7yJYYi8yTgRWkwoySwZz,1049213,False,"So What - Live April 9th, 1960",6,0.518,0.48,0.422,0.00568,9,0.553,-15.359,0,0.0408,131.555,4,0.629
1ibXPHlgwayYg2p3Fjda5g,175813,False,Sunday Morning,1,0.108,0.495,0.413,0.00227,10,0.0787,-13.116,0,0.0284,105.769,4,0.547
2J9GLqNATExevUPvpLU1Sl,279520,False,I'm Waiting For The Man - Album Version (Stereo),2,0.025,0.682,0.621,0.852,7,0.153,-9.653,1,0.0451,125.91,4,0.861
79DRfWneKWGuWUJE6kHg3b,159000,False,Femme Fatale,3,0.919,0.547,0.154,0.0,0,0.1,-15.461,1,0.0357,103.282,4,0.123
3x5IM9VEpsFLhkzy9YT2F0,312253,False,Venus In Furs,4,0.00181,0.327,0.64,0.544,8,0.0816,-9.8,0,0.0354,72.378,4,0.58
6k8nGGn3aYWyt1iMjzlkL4,262360,False,Run Run Run,5,0.694,0.461,0.729,0.05,7,0.0671,-11.056,1,0.132,142.864,4,0.522
7xPNrZ8O619whIK568Wcgz,359680,False,All Tomorrow's Parties,6,0.041,0.364,0.513,0.000438,2,0.0975,-13.538,1,0.0506,92.488,4,0.126
5ikUhVo4GHG0mVkSZjft4y,433573,False,Heroin,7,0.305,0.205,0.783,0.758,1,0.0986,-10.14,1,0.0758,146.87,4,0.268
1s8oJn0dNpW8NBxcq1lhu1,161026,False,There She Goes Again,8,0.0379,0.507,0.6,0.802,7,0.067,-8.128,1,0.0316,124.783,3,0.863
3V1EpLi9z0uhupGLvhOH27,134040,False,I'll Be Your Mirror,9,0.248,0.61,0.276,0.0,7,0.1,-14.702,1,0.033,108.952,4,0.377
2jb8aXRniAmOIbCbd47r6J,192053,False,The Black Angel's Death Song,10,0.684,0.411,0.461,0.000265,7,0.13,-9.738,1,0.0489,123.18,3,0.413
0EprMwyEsKqGF8hkSS2gAk,467240,False,European Son,11,0.000612,0.261,0.841,0.706,7,0.111,-10.872,1,0.125,77.288,4,0.587
5cxRLKCSDBEsHE86CFNKt7,357640,False,All Tomorrow's Parties - Alternate Single Voice Version,12,0.00277,0.368,0.474,0.000637,2,0.121,-13.95,1,0.0459,94.976,4,0.147
1GI8SPxv4jsp2n0mQiuYnY,546693,False,European Son - Alternate Version,13,0.00101,0.31,0.458,0.786,11,0.113,-15.675,0,0.0824,160.468,4,0.334
3Ec6CFTKr9EYKS4T037ZUh,377853,False,Heroin - Alternate Version,14,0.165,0.316,0.366,0.396,0,0.0726,-11.247,1,0.0751,79.277,3,0.0328
7LILUFt9NDTZDpkHYQ3t1d,351960,False,All Tomorrow's Parties - Alternate Instrumental Mix,15,0.0012,0.408,0.489,0.818,2,0.13,-15.725,1,0.0476,95.252,4,0.372
2dGskhbziJDPbCiVZrgqPe,140346,False,I'll Be Your Mirror - Alternate Mix,16,0.423,0.552,0.183,4.09e-06,7,0.113,-17.611,1,0.0493,108.449,4,0.238
4Od8ysFLuAyVa8SEQhWT9z,175160,False,Sunday Morning - Album Version (Mono),1,0.177,0.513,0.54,0.085,5,0.0764,-9.654,0,0.0272,105.892,4,0.537
3cxn40vwzd9v0h35UPfxUF,286120,False,I'm Waiting For The Man - Album Version (Mono),2,0.143,0.66,0.667,0.91,2,0.237,-9.827,1,0.0415,125.294,4,0.936
1KhMIvdaFieXvCrzQGWhew,158386,False,Femme Fatale - Album Version (Mono),3,0.97,0.522,0.127,5.98e-05,0,0.0916,-14.292,1,0.0347,104.035,4,0.173
5Khm5rjQnbxz0rXQIVj3lW,313386,False,Venus In Furs - Album Version (Mono),4,0.0323,0.238,0.722,0.679,8,0.0999,-7.537,0,0.0457,144.452,4,0.568
3h47q8LtMN5QxJ3uttMvUc,264240,False,Run Run Run - Album Version (Mono),5,0.023,0.449,0.541,0.194,2,0.0697,-11.252,1,0.0425,140.997,4,0.572
7EkyVjzNQmBdS5ry1W7KxE,360226,False,All Tomorrow's Parties - Album Version (Mono),6,0.161,0.362,0.693,0.00115,2,0.0966,-8.891,1,0.0576,92.937,4,0.101
77yq7ixjD0eVbp3YgBopft,434226,False,Heroin - Album Version (Mono),7,0.494,0.201,0.866,0.715,1,0.101,-8.238,1,0.115,145.141,4,0.186
1W446kDNfz40Hs0FiEG4tU,161253,False,There She Goes Again - Album Version (Mono),8,0.188,0.527,0.662,0.5,7,0.0661,-6.731,1,0.0324,124.882,3,0.881
5z5nhfOdAIvJN41u8dBcvp,134573,False,I'll Be Your Mirror - Album Version (Mono),9,0.214,0.616,0.407,6.08e-05,7,0.142,-11.406,1,0.0316,108.486,4,0.354
1OVn1RilAJ7v8o9gjai718,193640,False,Black Angel's Death Song - Album Version (Mono),10,0.583,0.329,0.607,0.00508,7,0.116,-8.198,1,0.0491,120.975,3,0.425
2Hydn6rKupuHz6JyotsPSW,477746,False,European Son - Album Version (Mono),11,0.0162,0.315,0.88,0.62,2,0.109,-8.358,1,0.214,149.106,4,0.451
5hIHtXH1q5DKqGt5JjZQYh,171586,False,All Tomorrow's Parties - Mono Single,12,0.00596,0.275,0.606,4.32e-06,7,0.154,-10.476,1,0.0426,93.858,4,0.334
6FP7Pw68X5xUvGoNUTVwK5,138066,False,I'll Be Your Mirror - Mono Single - Alternate Ending,13,0.249,0.591,0.329,3.69e-06,7,0.1,-11.48,1,0.0288,109.775,4,0.455
31JVlJEMRBHabnKAgZrutI,193293,False,Sunday Morning - Mono Single - Alternate Mix,14,0.0575,0.486,0.41,0.0438,5,0.219,-12.056,1,0.0283,102.705,4,0.531
1QT93CmVgEP7zU32FH89nD,157226,False,Femme Fatale - Mono Single,15,0.944,0.526,0.124,1.04e-06,0,0.105,-14.392,1,0.0308,102.979,4,0.153
0FtAQXsbKAAwZ3Fj3AArVD,250680,False,The Fairest Of The Seasons,1,0.981,0.369,0.176,4.61e-05,6,0.111,-13.84,1,0.0313,87.879,4,0.341
1I2N2hTvVvJTG83bPesDz9,214466,False,These Days,2,0.984,0.416,0.143,0.0721,5,0.105,-16.633,1,0.0308,93.1,4,0.248
267lBsVM7DfhGOxdfKdaaP,267066,False,Little Sister,3,0.958,0.15,0.186,0.00105,5,0.0957,-13.64,1,0.0334,155.436,3,0.201
7GxNcfut6nPGrDSM77RuRE,200520,False,Winter Song,4,0.979,0.421,0.156,0.00792,5,0.112,-14.978,1,0.096,180.071,3,0.471
2oE5NsmJ3z6reJFHpwCAj2,486373,False,It Was A Pleasure Then,5,0.931,0.245,0.183,0.417,2,0.142,-15.121,1,0.0366,98.807,3,0.0754
2SRZvb36aEuExdGqgNL1gs,447173,False,Chelsea Girls,6,0.979,0.261,0.114,0.103,2,0.101,-18.079,0,0.0419,75.019,3,0.199
3q7kcmvbPObSt6CjDCWfpL,201653,False,I'll Keep It With Mine,7,0.926,0.372,0.158,3.27e-05,2,0.12,-13.241,1,0.0324,76.294,3,0.239
6w8oLgR8YzGCU4M0swNNTs,140200,False,Somewhere There's A Feather,8,0.951,0.396,0.184,0.000405,8,0.124,-12.034,1,0.0305,133.352,4,0.126
0mp6mDH4TCuZtyo9kocLC8,310493,False,Wrap Your Troubles In Dreams,9,0.984,0.617,0.151,0.547,4,0.107,-15.846,0,0.0314,98.795,4,0.472
2CjV3WChnATeOGYrBZpukX,226400,False,Eulogy To Lenny Bruce,10,0.955,0.611,0.0431,0.0287,4,0.111,-21.986,1,0.0404,115.824,3,0.141
2vwoWxkqoAuIz7ef5FRPHS,542546,False,European Son - Scepter Studios Sessions - alternate version,1,0.000543,0.314,0.758,0.788,2,0.111,-11.446,1,0.119,153.658,4,0.636
4Lcnf7TWyaOlJMmSqKMh3z,195973,False,Black Angel's Death Song - Scepter Studios Sessions - alternate mix,2,0.488,0.344,0.56,0.0609,7,0.142,-9.53,1,0.0536,120.977,3,0.406
0eBvOh44gOESGlqa48OUyk,353826,False,All Tomorrow's Parties - Scepter Studios Sessions - alternate version,3,0.00279,0.393,0.582,0.0101,7,0.106,-11.867,1,0.0407,94.046,4,0.3
4wRzFv3lftTOTOCna4XZ3M,131133,False,I'll Be Your Mirror - Scepter Studios Sessions - alternate version,4,0.636,0.667,0.277,0.124,7,0.218,-14.174,1,0.0357,108.947,4,0.607
5vQFk7YDY21eK5RUIVNxQM,376600,False,Heroin - Scepter Studios Sessions - alternate version,5,0.182,0.26,0.403,0.657,0,0.107,-11.392,1,0.0581,78.89,3,0.0347
5vrqjIedIJltDLOhoBqrAr,155906,False,Femme Fatale - Scepter Studios Sessions - alternate mix,6,0.879,0.631,0.21,2.39e-05,0,0.1,-13.024,1,0.0381,101.542,4,0.351
6t2kGsoecoPsKnI19gOIGK,269466,False,Venus In Furs - Scepter Studios Sessions - alternate version,7,0.0749,0.252,0.593,0.622,7,0.0738,-10.407,1,0.0563,166.942,4,0.297
7iU6RLaZYynwzslqldPFNn,250093,False,Waiting For The Man - Scepter Studios Sessions - alternate version,8,0.868,0.745,0.56,0.499,2,0.101,-11.218,1,0.0411,121.108,4,0.785
3kSxcyTm9UzTkmVkpcX1mU,263706,False,Run Run Run - Scepter Studios Sessions - alternate mix,9,0.229,0.434,0.736,0.606,2,0.0628,-10.704,1,0.0615,140.879,4,0.728
0MKqeOVdZcUFGJvWpGCKbG,259946,False,Come Together - Remastered,1,0.0302,0.533,0.376,0.248,9,0.0926,-11.913,0,0.0393,165.007,4,0.187
7oSUp4yZ0FbuSvVmCxH2ty,182293,False,Something - Remastered,2,0.198,0.396,0.338,2.62e-06,0,0.138,-10.872,1,0.0304,133.522,4,0.377
5sCAPvnUDnxHduLLhM5agY,207920,False,Maxwell's Silver Hammer - Remastered,3,0.629,0.764,0.426,0.000119,2,0.132,-11.045,1,0.0405,131.12,4,0.726
59CLXQLZKxRPzMW8S8Gt9N,207240,False,Oh! Darling - Remastered,4,0.0126,0.422,0.656,0.0279,4,0.268,-8.412,1,0.0397,173.93,3,0.549
254ujtd5Avf5mwBET7FASI,170720,False,Octopus's Garden - Remastered,5,0.155,0.626,0.512,4.65e-05,1,0.215,-9.15,0,0.0247,92.225,4,0.73
6gLmFcRwyQCQT23Df2Re9G,467320,False,I Want You (She's So Heavy) - Remastered,6,0.0233,0.37,0.515,0.205,2,0.0966,-9.487,0,0.0321,115.732,4,0.42
45yEy5WJywhJ3sDI28ajTm,185733,False,Here Comes The Sun - Remastered,7,0.0339,0.557,0.54,0.00248,9,0.179,-10.484,1,0.0347,129.171,4,0.394
4cLoL5KPfE1hAwfsO84FX7,165666,False,Because - Remastered,8,0.754,0.328,0.249,5.77e-06,2,0.134,-11.777,1,0.0272,81.257,4,0.162
71Ij3VBYQWMrng61Ae4tBu,242973,False,You Never Give Me Your Money - Remastered,9,0.345,0.335,0.416,0.136,0,0.116,-11.051,1,0.0348,174.464,3,0.223
3jPXnX4SskFgAcC4YBKOwN,146266,False,Sun King - Remastered,10,0.284,0.483,0.177,0.499,2,0.116,-17.629,1,0.0277,74.994,4,0.192
